ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Purchases,Total_Spend,Total_Conversions,Conversion_Rate,CPA,ROI,Max_Leads_Source,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
7224,1977,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,4,31,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
6999,1980,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,22,834,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
1030,1965,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,4,38,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
5552,1963,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,11,293,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,True,False,False,False,False,False
868,1966,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,5,65,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
2677,1956,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,10,241,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
1584,1977,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,14,482,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
7264,1978,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,17,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,False,True,False,False,False
1377,1954,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,10,285,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,False,True,False
454,1980,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,26,1135,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,False,True,False,False
1755,1988,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,6,114,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,False,False,True,False,False
2075,1969,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,15,1047,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
4785,1970,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,20,714,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
9076,1980,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,9,185,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,True,False,False,False,False
7079,1962,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,27,1245,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
4653,1978,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,8,189,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
709,1952,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,15,1103,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
3726,1986,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,17,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
1606,1971,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,22,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
9617,1951,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,4,19,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
3233,1965,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,26,1117,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
89,1975,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,6,69,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
2936,1982,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4,23,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,True,False,False
9449,1958,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,18,605,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
7297,1973,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,7,57,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,True,False,False,False
10735,1971,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,4,26,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,True,False,False,False
7411,1964,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,4,17,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
10236,1975,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,5,64,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,True,False,False,False
6340,1985,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,4,26,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
2227,1958,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,9,210,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,False,False,True,False,False
10992,1967,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,21,1148,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
5304,1974,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,4,33,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
3406,1964,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,12,322,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
2661,1964,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,6,44,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
3153,1957,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,17,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
1184,1968,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,22,845,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,True,False,False,False,False,False
4200,1970,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,11,275,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
9396,1978,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,3,25,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
6690,1966,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,7,90,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,True,False,False,False,True,False,False,False,False
4557,1970,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,6,67,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,False,True,False,False
3066,1975,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,10,231,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,False,False,True,False,False
6336,1960,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,6,48,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
10967,1963,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,6,99,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
2304,1963,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,21,770,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
4669,1981,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,7,102,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,True,False,False,False,False,False,True,False,False,False,False
1672,1974,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,14,461,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
8962,1975,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,5,37,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
9974,1974,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,6,70,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
4697,1949,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,13,390,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,True,False,False,True,False,False,False,False,False
7254,1969,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,7,137,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,False,True,False,False
4927,1971,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,6,68,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,False,True,False,False
10451,1965,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,3,25,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
2874,1988,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4,32,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,True,False,False,False,False,False
9738,1986,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,6,100,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,True,False,False,False,False,False,True,False,False
7119,1982,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,11,825,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
5827,1958,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,7,62,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,True,False,False,False,False,False
5596,1956,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,20,728,0,0.0,0.0,266.66666666666663,NumWebPurchases,True,False,False,False,False,False,False,False,False,True,False,False
10812,1978,46377.0,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,6,90,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
1717,1988,39747.0,1,0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,10,273,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,True,False,False,False
9491,1984,23976.0,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,7,66,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,False,True,False,False
1379,1992,42670.0,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,10,241,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,True,False,False,False,False,False,True,False,False
10032,1976,12571.0,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,7,53,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,True,False,False,False,False,False
2826,1967,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,5,37,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
3050,1966,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,10,235,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
231,1956,28839.0,1,1,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,5,32,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,True,False,False
2392,1972,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,6,102,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
9478,1985,66503.0,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,13,401,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
113,1951,30833.0,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,4,28,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
1802,1971,64795.0,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,18,680,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
520,1974,34421.0,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,30,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
8275,1965,47025.0,1,1,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,20,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,True,False,False,False,False,False
9750,1961,64325.0,0,1,2013-02-07,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,18,1307,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,True,False,False,False,False,False
2607,1953,40464.0,0,1,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,18,630,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,True,False,False,False
7214,1957,62187.0,0,0,2013-07-05,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,17,1283,0,0.0,0.0,266.66666666666663,NumCatalogPurchases,False,False,True,False,False,False,False,True,False,False,False,False
5835,1976,14849.0,1,0,2013-07-02,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,6,65,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,True,False,False,False,False,False
3896,1984,27255.0,1,0,2013-11-07,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4,37,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
10350,1950,54432.0,2,1,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,4,38,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
7786,1986,29999.0,1,0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,8,160,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
2861,1983,24072.0,1,0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,23,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
663,1989,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,5,71,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
9592,1983,22010.0,1,0,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,5,33,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
4099,1972,30675.0,1,0,2012-11-12,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4,62,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
11191,1986,41411.0,0,0,2013-12-07,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,7,139,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
6245,1950,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,16,507,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
8553,1965,44300.0,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,4,42,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
8842,1971,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,5,44,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,False,True,False
2579,1957,71113.0,0,1,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,22,835,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
9365,1976,60000.0,0,1,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,19,1277,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,False,True,False,False,False
4107,1948,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,14,425,0,0.0,0.0,266.66666666666663,NumCatalogPurchases,False,False,False,False,True,False,False,False,False,True,False,False
9336,1969,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,18,636,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,False,True,False
2958,1978,28442.0,2,0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,7,57,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
933,1978,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,3,25,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
4432,1976,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,5,51,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
2928,1975,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,14,990,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
5680,1984,35684.0,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,4,30,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
10313,1975,48178.0,1,1,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,10,254,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
10703,1975,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,7,120,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,True,False,False,False,False,True,False,False,False
4459,1989,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4,37,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
1517,1969,30822.0,1,0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4,51,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
2098,1969,33581.0,2,0,2013-01-08,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,17,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
9543,1985,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,3,22,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
6878,1954,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,11,324,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,False,True,False
2724,1981,36143.0,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,3,11,0,3,19,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,True,False,False,False
948,1971,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,5,41,0,0.0,0.0,266.66666666666663,NumCatalogPurchases,False,False,True,False,False,False,False,False,True,False,False,False
2066,1949,38823.0,0,1,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,3,11,0,6,114,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
9799,1968,83664.0,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,16,1173,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,True,False,False,False,False,False
5642,1979,62499.0,1,0,2013-12-09,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,3,11,0,10,222,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,True,False,False
455,1946,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,9,209,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,True,False,False,False,False
